Data Figure 3.1: Data series on net foreign wealth across world regions (% of world GDP) (MER);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sheet extracted from Platform Paper: Botheetal2026AppendixMacro.xlsx sheet C3w;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;World;Europe;North America Oceania;Latin America;Middle East North Africa;Sub-Saharan Africa;Russia Central Asia;East Asia;South & South-East Asia;DE;DK;ES;FR;GB;IT;NL;NO;SE;OC;QM;US;CA;AU;NZ;OH;AR;BR;CL;CO;MX;OD;AE;DZ;EG;IR;MA;SA;TR;OE;CD;CI;ET;KE;ML;NE;NG;RW;SD;ZA;OJ;RU;OA;CN;JP;KR;TW;OB;BD;IN;ID;MM;PK;PH;TH;VN;OI
2080;-0,00%;0%;-1%;-0%;1%;1%;0%;0%;-1%;0%;0%;-0%;-0%;-0%;-0%;0%;0%;0%;0%;-0%;-1%;0%;-0%;-0%;0%;0%;-0%;-0%;-0%;-0%;-0%;0%;0%;-0%;0%;0%;0%;-0%;1%;0%;-0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;-0%;0%;0%;-0%;-1%;-0%;-0%;-0%;-0%;-0%;-0%;0%
2081;0,00%;0%;-1%;-0%;1%;1%;0%;0%;-1%;0%;0%;-0%;-0%;-0%;-0%;0%;0%;0%;0%;-0%;-1%;0%;-0%;-0%;0%;0%;-0%;-0%;-0%;-0%;-0%;0%;0%;-0%;0%;0%;0%;-0%;1%;0%;-0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;-0%;0%;0%;-0%;-1%;-0%;-0%;-0%;-0%;-0%;-0%;0%
2082;-0,00%;0%;-1%;-0%;1%;1%;0%;0%;-1%;0%;0%;-0%;-0%;-0%;-0%;0%;0%;0%;0%;-0%;-1%;0%;-0%;-0%;0%;0%;-0%;-0%;-0%;-0%;-0%;0%;0%;-0%;0%;0%;0%;-0%;1%;0%;-0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;-0%;0%;0%;-0%;-1%;-0%;-0%;-0%;-0%;-0%;-0%;0%
2083;0,00%;0%;-1%;-0%;1%;1%;0%;0%;-1%;0%;0%;-0%;-0%;-0%;-0%;0%;0%;0%;0%;-0%;-1%;0%;-0%;-0%;0%;0%;-0%;-0%;-0%;-0%;-0%;0%;0%;-0%;0%;0%;0%;-0%;0%;0%;-0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;-0%;0%;0%;-0%;-1%;-0%;-0%;-0%;-0%;-0%;-0%;0%
2084;0,00%;0%;-1%;-0%;1%;1%;0%;0%;-1%;0%;0%;-0%;-0%;-0%;-0%;0%;0%;0%;0%;-0%;-1%;0%;-0%;-0%;0%;0%;-0%;-0%;-0%;-0%;-0%;0%;0%;-0%;0%;0%;0%;-0%;0%;0%;-0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;-0%;0%;0%;-0%;-1%;-0%;-0%;-0%;-0%;-0%;-0%;0%
2085;0,00%;0%;-1%;-0%;1%;1%;0%;0%;-1%;0%;0%;-0%;-0%;-0%;-0%;0%;0%;0%;0%;-0%;-1%;0%;-0%;-0%;0%;0%;-0%;-0%;-0%;-0%;-0%;0%;0%;-0%;0%;0%;0%;-0%;0%;0%;-0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;-0%;0%;0%;-0%;-1%;-0%;-0%;-0%;-0%;-0%;-0%;0%
2086;-0,00%;0%;-1%;-0%;1%;1%;0%;0%;-1%;0%;0%;-0%;-0%;-0%;-0%;0%;0%;0%;0%;-0%;-1%;0%;-0%;-0%;0%;0%;-0%;-0%;-0%;-0%;-0%;0%;0%;-0%;0%;0%;0%;-0%;0%;0%;-0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;-0%;0%;0%;-0%;-1%;-0%;-0%;-0%;-0%;-0%;-0%;0%
2087;-0,00%;0%;-1%;-0%;1%;1%;0%;0%;-1%;0%;0%;-0%;-0%;-0%;-0%;0%;0%;0%;0%;-0%;-1%;0%;-0%;-0%;0%;0%;-0%;-0%;-0%;-0%;-0%;0%;0%;-0%;0%;0%;0%;-0%;0%;0%;-0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;-0%;0%;0%;-0%;-1%;-0%;-0%;-0%;-0%;-0%;-0%;0%
2088;-0,00%;0%;-1%;-0%;1%;1%;0%;0%;-1%;0%;0%;-0%;-0%;-0%;-0%;0%;0%;0%;0%;-0%;-1%;0%;-0%;-0%;0%;0%;-0%;-0%;-0%;-0%;-0%;0%;0%;-0%;0%;0%;0%;-0%;0%;0%;-0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;-0%;0%;-0%;0%;0%;-0%;-1%;-0%;-0%;-0%;-0%;-0%;-0%;0%
2089;-0,00%;0%;-1%;-0%;1%;1%;0%;0%;-1%;0%;0%;-0%;-0%;-0%;-0%;0%;0%;0%;0%;-0%;-1%;0%;-0%;-0%;0%;0%;-0%;-0%;-0%;-0%;-0%;0%;0%;-0%;0%;0%;0%;-0%;0%;0%;-0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;-0%;0%;-0%;0%;0%;-0%;-1%;-0%;-0%;-0%;-0%;-0%;-0%;0%
2090;0,00%;0%;-0%;-0%;0%;1%;0%;0%;-1%;0%;0%;-0%;-0%;-0%;-0%;0%;0%;0%;0%;-0%;-1%;0%;-0%;-0%;0%;0%;-0%;-0%;-0%;-0%;-0%;0%;0%;-0%;0%;0%;0%;-0%;0%;0%;-0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;-0%;0%;-0%;0%;0%;-0%;-1%;-0%;-0%;-0%;-0%;-0%;-0%;0%
2091;0,00%;0%;-0%;-0%;0%;1%;0%;0%;-1%;0%;0%;-0%;-0%;-0%;-0%;0%;0%;0%;0%;-0%;-0%;0%;-0%;-0%;0%;0%;-0%;-0%;-0%;-0%;-0%;0%;0%;-0%;0%;0%;0%;-0%;0%;0%;-0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;-0%;0%;-0%;0%;0%;-0%;-1%;-0%;-0%;-0%;-0%;-0%;-0%;0%
2092;0,00%;0%;-0%;-0%;0%;0%;0%;0%;-1%;0%;0%;-0%;-0%;-0%;-0%;0%;0%;0%;0%;-0%;-0%;0%;-0%;-0%;0%;0%;-0%;-0%;-0%;-0%;-0%;0%;0%;-0%;0%;0%;0%;-0%;0%;0%;-0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;-0%;0%;-0%;0%;0%;-0%;-0%;-0%;-0%;-0%;-0%;-0%;-0%;0%
2093;-0,00%;0%;-0%;-0%;0%;0%;0%;0%;-0%;0%;0%;-0%;-0%;-0%;-0%;0%;0%;0%;0%;-0%;-0%;0%;-0%;-0%;0%;0%;-0%;-0%;-0%;-0%;-0%;0%;0%;-0%;0%;0%;0%;-0%;0%;0%;-0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;-0%;0%;-0%;0%;0%;-0%;-0%;-0%;-0%;-0%;-0%;-0%;-0%;0%
2094;0,00%;0%;-0%;-0%;0%;0%;0%;0%;-0%;0%;0%;-0%;-0%;-0%;-0%;0%;0%;0%;0%;-0%;-0%;0%;-0%;-0%;0%;0%;-0%;-0%;-0%;-0%;-0%;0%;0%;-0%;0%;0%;0%;-0%;0%;0%;-0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;-0%;0%;-0%;0%;0%;-0%;-0%;-0%;-0%;-0%;-0%;-0%;-0%;0%
2095;-0,00%;0%;-0%;-0%;0%;0%;0%;0%;-0%;0%;0%;-0%;-0%;-0%;-0%;0%;0%;0%;0%;-0%;-0%;0%;-0%;-0%;0%;0%;-0%;-0%;-0%;-0%;-0%;0%;0%;-0%;0%;0%;0%;-0%;0%;0%;-0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;-0%;0%;-0%;0%;0%;-0%;-0%;-0%;-0%;-0%;-0%;-0%;-0%;0%
2096;0,00%;0%;-0%;-0%;0%;0%;0%;0%;-0%;0%;0%;-0%;-0%;-0%;-0%;0%;0%;0%;0%;-0%;-0%;0%;-0%;-0%;0%;0%;-0%;-0%;-0%;-0%;-0%;0%;0%;-0%;0%;0%;0%;-0%;0%;0%;-0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;-0%;0%;-0%;0%;0%;-0%;-0%;-0%;-0%;-0%;-0%;-0%;-0%;0%
2097;-0,00%;0%;-0%;-0%;0%;0%;0%;0%;-0%;0%;0%;-0%;-0%;-0%;-0%;0%;0%;0%;0%;-0%;-0%;0%;-0%;-0%;0%;0%;-0%;-0%;-0%;-0%;-0%;0%;0%;-0%;0%;0%;0%;-0%;0%;0%;-0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;-0%;0%;-0%;0%;0%;-0%;-0%;-0%;-0%;-0%;-0%;-0%;-0%;0%
2098;-0,00%;0%;-0%;-0%;0%;0%;0%;0%;-0%;0%;0%;-0%;-0%;-0%;-0%;0%;0%;0%;0%;-0%;-0%;0%;-0%;-0%;0%;0%;-0%;-0%;-0%;-0%;-0%;0%;0%;-0%;0%;0%;0%;-0%;0%;0%;-0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;-0%;0%;-0%;0%;0%;-0%;-0%;-0%;-0%;-0%;-0%;-0%;-0%;0%
2099;0,00%;0%;-0%;-0%;0%;0%;0%;0%;-0%;0%;0%;-0%;-0%;-0%;-0%;0%;0%;0%;0%;-0%;-0%;0%;-0%;-0%;0%;0%;-0%;-0%;-0%;-0%;-0%;0%;0%;-0%;0%;0%;0%;-0%;0%;0%;-0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;-0%;0%;-0%;0%;0%;-0%;-0%;-0%;-0%;-0%;-0%;-0%;-0%;0%
2100;0,00%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
